,158.253,16.82,16.14,17.90
,158.514,16.89,16.16,18.04
,158.753,17.05,16.18,18.41
,159.000,16.99,16.18,18.26
,159.254,16.85,16.17,18.04
,159.501,16.85,16.14,18.10
,159.765,16.97,16.10,18.51
,160.000,16.83,16.01,18.27
,160.252,16.72,15.88,17.87
,160.507,16.75,15.76,18.10
,160.768,16.91,15.69,18.56
,161.000,16.79,15.64,18.35
,161.255,16.72,15.61,18.14
,161.509,16.92,15.66,18.52
,161.767,17.21,15.74,19.09
,162.000,17.19,15.80,18.94
,162.268,17.19,15.89,18.82
,162.512,17.43,16.03,19.17
,162.760,17.69,16.18,19.57
,163.000,17.66,16.28,19.37
,163.269,17.81,16.35,19.14
,163.516,18.02,16.51,19.39
,163.770,18.30,16.69,19.78
,164.000,18.29,16.77,19.67
,164.251,18.27,16.85,19.57
,164.505,18.46,17.02,19.78
,164.770,18.76,17.23,20.18
,165.000,18.75,17.29,20.10
,165.261,18.62,17.05,19.98
,165.506,18.93,17.55,20.12
,165.761,19.17,17.71,20.43
,166.000,19.17,17.84,20.33
,166.263,19.08,17.65,20.19
,166.505,19.18,17.73,20.31
,166.765,19.38,17.83,20.59
,167.000,19.54,18.35,20.47
,167.259,19.44,17.97,20.34
,167.512,19.53,17.98,20.48
,167.758,19.73,18.06,20.75
,168.000,19.69,18.14,20.63
,168.252,19.61,18.16,20.50
,168.514,19.66,18.17,20.58
,168.757,19.78,18.18,20.77
,169.000,19.84,18.64,20.58
,169.260,19.73,18.65,20.40
,169.502,19.61,18.23,20.47
,169.764,19.71,18.19,20.66
,170.000,19.73,18.65,20.41
,170.257,19.41,18.19,20.17
,170.512,19.44,18.18,20.22
,170.752,19.56,18.17,20.42
,171.000,19.53,18.45,20.20
,171.253,19.44,18.43,20.06
,171.505,19.51,18.41,20.19
,171.766,19.64,18.37,20.42
,172.000,19.56,18.37,20.30
,172.258,19.50,18.40,20.27
,172.515,19.58,18.40,20.40
,172.771,19.71,18.39,20.63
